class_id,x_center,y_center,width,height,file_name,row_index,image_path,label_path,mask_path,warm_color_binary,train_test_validation
16,0.593151,0.718604,0.090996,0.143937,selective-focus-photography-of-pile-of-garlic-bulbs-1638522,6,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.jpg,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.txt,None,0,0
16,0.409004,0.815221,0.118295,0.115509,selective-focus-photography-of-pile-of-garlic-bulbs-1638522,7,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.jpg,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.txt,None,0,0
16,0.206777,0.805685,0.108477,0.130263,selective-focus-photography-of-pile-of-garlic-bulbs-1638522,8,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.jpg,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.txt,None,0,0
16,0.384698,0.484887,0.107998,0.207629,selective-focus-photography-of-pile-of-garlic-bulbs-1638522,9,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.jpg,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.txt,None,0,0
16,0.601652,0.446564,0.273707,0.251889,selective-focus-photography-of-pile-of-garlic-bulbs-1638522,10,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.jpg,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.txt,None,0,0
16,0.807711,0.623606,0.248084,0.301547,selective-focus-photography-of-pile-of-garlic-bulbs-1638522,11,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.jpg,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.txt,None,0,0
16,0.440733,0.355344,0.271791,0.160849,selective-focus-photography-of-pile-of-garlic-bulbs-1638522,12,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.jpg,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.txt,None,0,0
16,0.346863,0.767902,0.146312,0.255488,selective-focus-photography-of-pile-of-garlic-bulbs-1638522,13,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.jpg,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.txt,None,0,0
16,0.649904,0.845808,0.321360,0.116229,selective-focus-photography-of-pile-of-garlic-bulbs-1638522,14,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.jpg,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.txt,None,0,0
16,0.530532,0.612451,0.145833,0.155452,selective-focus-photography-of-pile-of-garlic-bulbs-1638522,15,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.jpg,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.txt,None,0,0
16,0.217912,0.410220,0.140805,0.094279,selective-focus-photography-of-pile-of-garlic-bulbs-1638522,16,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.jpg,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.txt,None,0,0
16,0.067529,0.719503,0.119732,0.156531,selective-focus-photography-of-pile-of-garlic-bulbs-1638522,17,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.jpg,selective-focus-photography-of-pile-of-garlic-bulbs-1638522.txt,None,0,0
7,0.680417,0.636875,0.406167,0.726250,selective-focus-photography-of-red-and-orange-chili-1274609,1,selective-focus-photography-of-red-and-orange-chili-1274609.jpg,selective-focus-photography-of-red-and-orange-chili-1274609.txt,None,0,0
7,0.272167,0.846500,0.544000,0.307000,selective-focus-photography-of-red-and-orange-chili-1274609,2,selective-focus-photography-of-red-and-orange-chili-1274609.jpg,selective-focus-photography-of-red-and-orange-chili-1274609.txt,None,0,0
7,0.317000,0.598750,0.633667,0.417500,selective-focus-photography-of-red-and-orange-chili-1274609,3,selective-focus-photography-of-red-and-orange-chili-1274609.jpg,selective-focus-photography-of-red-and-orange-chili-1274609.txt,None,0,0
7,0.936250,0.791750,0.127500,0.262000,selective-focus-photography-of-red-and-orange-chili-1274609,4,selective-focus-photography-of-red-and-orange-chili-1274609.jpg,selective-focus-photography-of-red-and-orange-chili-1274609.txt,None,0,0
7,0.485417,0.476000,0.200167,0.450000,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613,1,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.jpg,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.txt,None,0,0
7,0.168417,0.722750,0.334167,0.382500,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613,2,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.jpg,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.txt,None,0,0
7,0.838667,0.291125,0.183333,0.365250,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613,3,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.jpg,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.txt,None,0,0
7,0.612167,0.152000,0.231667,0.289000,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613,4,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.jpg,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.txt,None,0,0
7,0.358167,0.350250,0.270333,0.301500,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613,5,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.jpg,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.txt,None,0,0
7,0.183167,0.434125,0.272667,0.342250,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613,6,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.jpg,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.txt,None,0,0
7,0.172417,0.244500,0.302833,0.313000,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613,7,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.jpg,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.txt,None,0,0
7,0.320667,0.673875,0.192000,0.315250,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613,8,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.jpg,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.txt,None,0,0
7,0.473167,0.859750,0.201667,0.280500,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613,9,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.jpg,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.txt,None,0,0
7,0.813917,0.662625,0.371833,0.379750,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613,10,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.jpg,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.txt,None,0,0
7,0.672667,0.773750,0.226667,0.230500,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613,11,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.jpg,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.txt,None,0,0
7,0.789417,0.925375,0.419500,0.133750,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613,12,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.jpg,shallow-focus-photography-of-yellow-and-red-bell-peppers-in-1274613.txt,None,0,0
24,0.408594,0.705208,0.326562,0.314583,soya-83087_1280,1,soya-83087_1280.jpg,soya-83087_1280.txt,None,0,0
24,0.652734,0.925521,0.427344,0.148958,soya-83087_1280,2,soya-83087_1280.jpg,soya-83087_1280.txt,None,0,0
24,0.675000,0.573438,0.206250,0.298958,soya-83087_1280,3,soya-83087_1280.jpg,soya-83087_1280.txt,None,0,0
24,0.632031,0.319271,0.385937,0.296875,soya-83087_1280,4,soya-83087_1280.jpg,soya-83087_1280.txt,None,0,0
24,0.366406,0.427604,0.362500,0.338542,soya-83087_1280,5,soya-83087_1280.jpg,soya-83087_1280.txt,None,0,0
24,0.710547,0.142187,0.432031,0.173958,soya-83087_1280,6,soya-83087_1280.jpg,soya-83087_1280.txt,None,0,0
24,0.913672,0.538542,0.172656,0.620833,soya-83087_1280,7,soya-83087_1280.jpg,soya-83087_1280.txt,None,0,0
15,0.236198,0.314063,0.471354,0.626563,spinach-1522283_1920,1,spinach-1522283_1920.jpg,spinach-1522283_1920.txt,None,0,0
15,0.737500,0.316797,0.521875,0.628906,spinach-1522283_1920,2,spinach-1522283_1920.jpg,spinach-1522283_1920.txt,None,0,0
15,0.500521,0.816016,0.997917,0.367969,spinach-1522283_1920,3,spinach-1522283_1920.jpg,spinach-1522283_1920.txt,None,0,0
28,0.303125,0.630282,0.146875,0.284038,sweet-1807_640,1,sweet-1807_640.jpg,sweet-1807_640.txt,None,0,2
28,0.543750,0.411972,0.300000,0.176056,sweet-1807_640,2,sweet-1807_640.jpg,sweet-1807_640.txt,None,0,2
28,0.485938,0.602113,0.206250,0.246479,sweet-1807_640,3,sweet-1807_640.jpg,sweet-1807_640.txt,None,0,2
28,0.705469,0.545775,0.345313,0.227700,sweet-1807_640,4,sweet-1807_640.jpg,sweet-1807_640.txt,None,0,2
8,0.519531,0.501172,0.686979,0.997656,sweet-corn-3705687_1920,1,sweet-corn-3705687_1920.jpg,sweet-corn-3705687_1920.txt,None,0,1
14,0.500657,0.460627,0.258349,0.390629,sweetcorn-and-bell-pepper-1414650,1,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,sweetcorn-and-bell-pepper-1414650*1*14.png,1,0
8,0.363884,0.704770,0.225328,0.589331,sweetcorn-and-bell-pepper-1414650,2,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,None,0,0
8,0.840619,0.513548,0.257598,0.312447,sweetcorn-and-bell-pepper-1414650,3,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,None,0,0
8,0.615385,0.765171,0.211632,0.252893,sweetcorn-and-bell-pepper-1414650,4,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,None,0,0
10,0.861820,0.880751,0.276360,0.234547,sweetcorn-and-bell-pepper-1414650,5,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,None,0,0
10,0.087899,0.845470,0.171670,0.309060,sweetcorn-and-bell-pepper-1414650,6,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,None,0,0
10,0.745403,0.289303,0.152345,0.177251,sweetcorn-and-bell-pepper-1414650,7,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,None,0,0
10,0.870263,0.092436,0.191182,0.184307,sweetcorn-and-bell-pepper-1414650,8,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,None,0,0
8,0.238462,0.323737,0.323452,0.635055,sweetcorn-and-bell-pepper-1414650,9,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,None,0,0
24,0.584053,0.951877,0.150844,0.095117,sweetcorn-and-bell-pepper-1414650,10,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,None,0,0
18,0.219325,0.732007,0.084428,0.353655,sweetcorn-and-bell-pepper-1414650,11,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,None,0,0
18,0.048030,0.392323,0.095685,0.377646,sweetcorn-and-bell-pepper-1414650,12,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,None,0,0
18,0.236773,0.932261,0.142589,0.135478,sweetcorn-and-bell-pepper-1414650,13,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,None,0,0
18,0.152627,0.169066,0.053471,0.254022,sweetcorn-and-bell-pepper-1414650,14,sweetcorn-and-bell-pepper-1414650.jpg,sweetcorn-and-bell-pepper-1414650.txt,None,0,0
11,0.342969,0.640379,0.573438,0.517350,textures-1938301_1920,1,textures-1938301_1920.jpg,textures-1938301_1920.txt,None,0,0
11,0.441146,0.308360,0.516667,0.335962,textures-1938301_1920,2,textures-1938301_1920.jpg,textures-1938301_1920.txt,None,0,0
11,0.859896,0.626183,0.280208,0.747634,textures-1938301_1920,3,textures-1938301_1920.jpg,textures-1938301_1920.txt,None,0,0
11,0.089844,0.146688,0.174479,0.282334,textures-1938301_1920,4,textures-1938301_1920.jpg,textures-1938301_1920.txt,None,0,0
11,0.589063,0.082019,0.820833,0.162461,textures-1938301_1920,5,textures-1938301_1920.jpg,textures-1938301_1920.txt,None,0,0
11,0.685937,0.694401,0.102083,0.415615,textures-1938301_1920,6,textures-1938301_1920.jpg,textures-1938301_1920.txt,None,0,0
2,0.310937,0.430510,0.479167,0.763980,thanksgiving-1632786_1920,1,thanksgiving-1632786_1920.jpg,thanksgiving-1632786_1920.txt,thanksgiving-1632786_1920*1*2.png,1,0
2,0.727344,0.653372,0.485938,0.689967,thanksgiving-1632786_1920,2,thanksgiving-1632786_1920.jpg,thanksgiving-1632786_1920.txt,thanksgiving-1632786_1920*2*2.png,1,0
9,0.445833,0.799427,0.165625,0.186246,thanksgiving-1632807_1920,1,thanksgiving-1632807_1920.jpg,thanksgiving-1632807_1920.txt,thanksgiving-1632807_1920*1*9.png,1,2
14,0.653385,0.721347,0.263021,0.521490,thanksgiving-1632807_1920,2,thanksgiving-1632807_1920.jpg,thanksgiving-1632807_1920.txt,thanksgiving-1632807_1920*2*14.png,1,2
14,0.646615,0.422278,0.161979,0.215616,thanksgiving-1632807_1920,3,thanksgiving-1632807_1920.jpg,thanksgiving-1632807_1920.txt,thanksgiving-1632807_1920*3*14.png,1,2
10,0.786719,0.570559,0.326562,0.712751,thanksgiving-1632807_1920,4,thanksgiving-1632807_1920.jpg,thanksgiving-1632807_1920.txt,None,0,2
2,0.308073,0.375000,0.538021,0.727077,thanksgiving-1632807_1920,5,thanksgiving-1632807_1920.jpg,thanksgiving-1632807_1920.txt,thanksgiving-1632807_1920*5*2.png,1,2
14,0.205860,0.729167,0.232496,0.261986,three-red-bell-peppers-on-red-surface-1345621,1,three-red-bell-peppers-on-red-surface-1345621.jpg,three-red-bell-peppers-on-red-surface-1345621.txt,three-red-bell-peppers-on-red-surface-1345621*1*14.png,1,0
14,0.505042,0.720177,0.209475,0.258847,three-red-bell-peppers-on-red-surface-1345621,2,three-red-bell-peppers-on-red-surface-1345621.jpg,three-red-bell-peppers-on-red-surface-1345621.txt,three-red-bell-peppers-on-red-surface-1345621*2*14.png,1,0
14,0.798992,0.722032,0.217846,0.244292,three-red-bell-peppers-on-red-surface-1345621,3,three-red-bell-peppers-on-red-surface-1345621.jpg,three-red-bell-peppers-on-red-surface-1345621.txt,three-red-bell-peppers-on-red-surface-1345621*3*14.png,1,0
8,0.412786,0.322702,0.506633,0.475047,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642,1,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.jpg,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.txt,None,0,0
10,0.715213,0.171670,0.276602,0.342589,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642,2,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.jpg,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.txt,None,0,0
24,0.839684,0.438462,0.320632,0.248405,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642,3,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.jpg,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.txt,None,0,0
8,0.561953,0.692308,0.867626,0.203377,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642,4,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.jpg,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.txt,None,0,0
8,0.178662,0.836773,0.356760,0.280300,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642,5,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.jpg,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.txt,None,0,0
14,0.239063,0.559475,0.423370,0.243902,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642,6,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.jpg,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.txt,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642*6*14.png,1,0
18,0.481795,0.851876,0.365227,0.117261,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642,7,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.jpg,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.txt,None,0,0
18,0.786904,0.885178,0.407564,0.229644,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642,8,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.jpg,three-yellow-corn-cobs-bell-pepper-cucumbers-and-chili-1414642.txt,None,0,0
9,0.245000,0.396667,0.395000,0.433333,to0,1,to0.jpg,to0.txt,to0*1*9.png,1,0
9,0.213750,0.775000,0.352500,0.443333,to0,2,to0.jpg,to0.txt,to0*2*9.png,1,0
9,0.541250,0.790000,0.292500,0.386667,to0,3,to0.jpg,to0.txt,to0*3*9.png,1,0
9,0.842500,0.715000,0.315000,0.410000,to0,4,to0.jpg,to0.txt,to0*4*9.png,1,0
9,0.571250,0.488333,0.282500,0.330000,to0,5,to0.jpg,to0.txt,to0*5*9.png,1,0
9,0.856250,0.301667,0.287500,0.443333,to0,6,to0.jpg,to0.txt,to0*6*9.png,1,0
9,0.536250,0.200000,0.257500,0.280000,to0,7,to0.jpg,to0.txt,to0*7*9.png,1,0
9,0.101250,0.160000,0.197500,0.306667,to0,8,to0.jpg,to0.txt,to0*8*9.png,1,0
9,0.248611,0.476667,0.491667,0.720000,to1,1,to1.jpg,to1.txt,to1*1*9.png,1,0
9,0.768056,0.271667,0.458333,0.523333,to1,2,to1.jpg,to1.txt,to1*2*9.png,1,0
9,0.766667,0.756667,0.461111,0.486667,to1,3,to1.jpg,to1.txt,to1*3*9.png,1,0
9,0.273611,0.885000,0.508333,0.223333,to1,4,to1.jpg,to1.txt,to1*4*9.png,1,0
9,0.492188,0.527253,0.458125,0.843159,to10,1,to10.jpg,to10.txt,to10*1*9.png,1,2
9,0.844688,0.297553,0.299375,0.490545,to10,2,to10.jpg,to10.txt,to10*2*9.png,1,2
9,0.911563,0.717464,0.176875,0.518354,to10,3,to10.jpg,to10.txt,to10*3*9.png,1,2
9,0.273438,0.279199,0.294375,0.556174,to10,4,to10.jpg,to10.txt,to10*4*9.png,1,2
9,0.080625,0.368187,0.160000,0.634038,to10,5,to10.jpg,to10.txt,to10*5*9.png,1,2
9,0.180938,0.737486,0.196875,0.407119,to10,6,to10.jpg,to10.txt,to10*6*9.png,1,2
9,0.297991,0.284281,0.158482,0.200669,to11,1,to11.jpg,to11.txt,to11*1*9.png,1,0
9,0.462054,0.290970,0.169643,0.200669,to11,2,to11.jpg,to11.txt,to11*2*9.png,1,0
9,0.625000,0.292642,0.174107,0.210702,to11,3,to11.jpg,to11.txt,to11*3*9.png,1,0
9,0.780134,0.277592,0.149554,0.200669,to11,4,to11.jpg,to11.txt,to11*4*9.png,1,0
9,0.934152,0.249164,0.131696,0.217391,to11,5,to11.jpg,to11.txt,to11*5*9.png,1,0
9,0.878348,0.453177,0.203125,0.230769,to11,6,to11.jpg,to11.txt,to11*6*9.png,1,0
9,0.699777,0.473244,0.171875,0.217391,to11,7,to11.jpg,to11.txt,to11*7*9.png,1,0
9,0.536830,0.473244,0.162946,0.210702,to11,8,to11.jpg,to11.txt,to11*8*9.png,1,0
9,0.368304,0.463211,0.169643,0.224080,to11,9,to11.jpg,to11.txt,to11*9*9.png,1,0
9,0.208705,0.474916,0.167411,0.220736,to11,10,to11.jpg,to11.txt,to11*10*9.png,1,0
9,0.133929,0.285953,0.174107,0.197324,to11,11,to11.jpg,to11.txt,to11*11*9.png,1,0
9,0.372768,0.112040,0.165179,0.204013,to11,12,to11.jpg,to11.txt,to11*12*9.png,1,0
9,0.553571,0.102007,0.178571,0.197324,to11,13,to11.jpg,to11.txt,to11*13*9.png,1,0
9,0.729911,0.095318,0.165179,0.183946,to11,14,to11.jpg,to11.txt,to11*14*9.png,1,0
9,0.905134,0.078595,0.176339,0.150502,to11,15,to11.jpg,to11.txt,to11*15*9.png,1,0
9,0.065848,0.103679,0.127232,0.200669,to11,16,to11.jpg,to11.txt,to11*16*9.png,1,0
9,0.208705,0.102007,0.167411,0.197324,to11,17,to11.jpg,to11.txt,to11*17*9.png,1,0
9,0.064732,0.468227,0.125000,0.193980,to11,18,to11.jpg,to11.txt,to11*18*9.png,1,0
9,0.119420,0.658863,0.154018,0.214047,to11,19,to11.jpg,to11.txt,to11*19*9.png,1,0
9,0.277902,0.672241,0.167411,0.207358,to11,20,to11.jpg,to11.txt,to11*20*9.png,1,0
9,0.446429,0.670569,0.165179,0.210702,to11,21,to11.jpg,to11.txt,to11*21*9.png,1,0
9,0.607143,0.668896,0.165179,0.220736,to11,22,to11.jpg,to11.txt,to11*22*9.png,1,0
9,0.776786,0.672241,0.160714,0.200669,to11,23,to11.jpg,to11.txt,to11*23*9.png,1,0
9,0.934152,0.663880,0.131696,0.204013,to11,24,to11.jpg,to11.txt,to11*24*9.png,1,0
9,0.196429,0.866221,0.169643,0.214047,to11,25,to11.jpg,to11.txt,to11*25*9.png,1,0
9,0.351562,0.851171,0.158482,0.183946,to11,26,to11.jpg,to11.txt,to11*26*9.png,1,0
9,0.520089,0.874582,0.174107,0.217391,to11,27,to11.jpg,to11.txt,to11*27*9.png,1,0
9,0.687500,0.857860,0.165179,0.204013,to11,28,to11.jpg,to11.txt,to11*28*9.png,1,0
9,0.853795,0.864548,0.162946,0.224080,to11,29,to11.jpg,to11.txt,to11*29*9.png,1,0
9,0.059152,0.851171,0.113839,0.210702,to11,30,to11.jpg,to11.txt,to11*30*9.png,1,0
9,0.238397,0.227465,0.172996,0.221127,to12,1,to12.jpg,to12.txt,to12*1*9.png,1,0
9,0.784283,0.208451,0.163502,0.222535,to12,2,to12.jpg,to12.txt,to12*2*9.png,1,0
9,0.616034,0.464789,0.337553,0.425352,to12,3,to12.jpg,to12.txt,to12*3*9.png,1,0
9,0.323840,0.511972,0.238397,0.333803,to12,4,to12.jpg,to12.txt,to12*4*9.png,1,0
9,0.485759,0.145775,0.285865,0.288732,to12,5,to12.jpg,to12.txt,to12*5*9.png,1,0
9,0.892932,0.518310,0.212025,0.394366,to12,6,to12.jpg,to12.txt,to12*6*9.png,1,0
9,0.094937,0.533803,0.187764,0.450704,to12,7,to12.jpg,to12.txt,to12*7*9.png,1,0
9,0.074895,0.159155,0.147679,0.315493,to12,8,to12.jpg,to12.txt,to12*8*9.png,1,0
9,0.933017,0.199296,0.129747,0.263380,to12,9,to12.jpg,to12.txt,to12*9*9.png,1,0
9,0.917722,0.858451,0.154008,0.277465,to12,10,to12.jpg,to12.txt,to12*10*9.png,1,0
9,0.682489,0.842254,0.310127,0.315493,to12,11,to12.jpg,to12.txt,to12*11*9.png,1,0
9,0.121835,0.868310,0.239451,0.260563,to12,12,to12.jpg,to12.txt,to12*12*9.png,1,0
9,0.381857,0.850000,0.289030,0.300000,to12,13,to12.jpg,to12.txt,to12*13*9.png,1,0
9,0.158333,0.666056,0.203333,0.255189,to13,1,to13.jpg,to13.txt,to13*1*9.png,1,0
9,0.351250,0.639194,0.185833,0.282051,to13,2,to13.jpg,to13.txt,to13*2*9.png,1,0
9,0.659583,0.661783,0.205833,0.253968,to13,3,to13.jpg,to13.txt,to13*3*9.png,1,0
9,0.862917,0.630647,0.197500,0.277167,to13,4,to13.jpg,to13.txt,to13*4*9.png,1,0
9,0.758333,0.880952,0.210000,0.233211,to13,5,to13.jpg,to13.txt,to13*5*9.png,1,0
9,0.921250,0.868132,0.147500,0.263736,to13,6,to13.jpg,to13.txt,to13*6*9.png,1,0
9,0.542083,0.868132,0.184167,0.227106,to13,7,to13.jpg,to13.txt,to13*7*9.png,1,0
9,0.251667,0.887668,0.208333,0.224664,to13,8,to13.jpg,to13.txt,to13*8*9.png,1,0
9,0.612500,0.447497,0.178333,0.199023,to13,9,to13.jpg,to13.txt,to13*9*9.png,1,0
9,0.785833,0.428571,0.166667,0.219780,to13,10,to13.jpg,to13.txt,to13*10*9.png,1,0
9,0.876250,0.255800,0.172500,0.223443,to13,11,to13.jpg,to13.txt,to13*11*9.png,1,0
9,0.681250,0.247863,0.175833,0.219780,to13,12,to13.jpg,to13.txt,to13*12*9.png,1,0
9,0.528333,0.260073,0.156667,0.197802,to13,13,to13.jpg,to13.txt,to13*13*9.png,1,0
9,0.372500,0.260073,0.176667,0.214896,to13,14,to13.jpg,to13.txt,to13*14*9.png,1,0
9,0.189583,0.258852,0.179167,0.212454,to13,15,to13.jpg,to13.txt,to13*15*9.png,1,0
9,0.279167,0.426740,0.158333,0.216117,to13,16,to13.jpg,to13.txt,to13*16*9.png,1,0
9,0.450417,0.440781,0.157500,0.200244,to13,17,to13.jpg,to13.txt,to13*17*9.png,1,0
9,0.110833,0.446276,0.180000,0.211233,to13,18,to13.jpg,to13.txt,to13*18*9.png,1,0
9,0.055000,0.280830,0.103333,0.271062,to13,19,to13.jpg,to13.txt,to13*19*9.png,1,0
9,0.091250,0.089744,0.174167,0.174603,to13,20,to13.jpg,to13.txt,to13*20*9.png,1,0
9,0.271667,0.083028,0.193333,0.156288,to13,21,to13.jpg,to13.txt,to13*21*9.png,1,0
9,0.427500,0.086691,0.130000,0.166056,to13,22,to13.jpg,to13.txt,to13*22*9.png,1,0
9,0.578333,0.083639,0.196667,0.164835,to13,23,to13.jpg,to13.txt,to13*23*9.png,1,0
9,0.772500,0.083639,0.195000,0.164835,to13,24,to13.jpg,to13.txt,to13*24*9.png,1,0
9,0.932083,0.095238,0.130833,0.188034,to13,25,to13.jpg,to13.txt,to13*25*9.png,1,0
9,0.291101,0.762731,0.485671,0.474537,to14,1,to14.jpg,to14.txt,to14*1*9.png,1,0
9,0.745098,0.622106,0.505279,0.515046,to14,2,to14.jpg,to14.txt,to14*2*9.png,1,0
9,0.861991,0.828704,0.273002,0.342593,to14,3,to14.jpg,to14.txt,to14*3*9.png,1,0
9,0.660633,0.255787,0.333333,0.270833,to14,4,to14.jpg,to14.txt,to14*4*9.png,1,0
9,0.372926,0.398727,0.297888,0.332176,to14,5,to14.jpg,to14.txt,to14*5*9.png,1,0
9,0.111991,0.292245,0.222474,0.454861,to14,6,to14.jpg,to14.txt,to14*6*9.png,1,0
9,0.430990,0.727431,0.281539,0.410590,to16,1,to16.jpg,to16.txt,to16*1*9.png,1,0
9,0.803241,0.682943,0.283565,0.468316,to16,2,to16.jpg,to16.txt,to16*2*9.png,1,0
9,0.600405,0.634766,0.247106,0.422309,to16,3,to16.jpg,to16.txt,to16*3*9.png,1,0
9,0.478507,0.622989,0.468326,0.422989,to17,1,to17.jpg,to17.txt,to17*1*9.png,1,0
9,0.682127,0.512644,0.386878,0.358621,to17,2,to17.jpg,to17.txt,to17*2*9.png,1,0
9,0.363000,0.668500,0.450000,0.373000,to18,1,to18.jpg,to18.txt,to18*1*9.png,1,0
9,0.289000,0.386500,0.392000,0.339000,to18,2,to18.jpg,to18.txt,to18*2*9.png,1,0
9,0.707500,0.531000,0.415000,0.426000,to18,3,to18.jpg,to18.txt,to18*3*9.png,1,0
9,0.597500,0.268000,0.385000,0.266000,to18,4,to18.jpg,to18.txt,to18*4*9.png,1,0
